ENSEMBL,mean.nrc.f,mean.nrc.m,pvalue,stderr,foldchangesMF,log2FoldChangeMF,ENTREZID,SYMBOL
FBgn0263112,483.1371978,319.7481281,0.000308067,22.01863702,-1.510993046,-0.59549702,3885647,Mitf
FBgn0017545,13761.25313,6049.845745,5.39E-06,511.8430618,-2.27464529,-1.185641588,43768,RpS3A
FBgn0051997,221.3727278,371.8698957,0.001258876,26.39759334,1.679836082,0.748320462,319064,CG31997
FBgn0051999,239.2607227,347.7340157,0.007653644,27.5544191,1.453368575,0.539400618,43777,CG31999
FBgn0053481,43.85282908,80.68042109,0.018255613,11.45553228,1.839799684,0.879548695,2768865,dpr7
FBgn0042696,250.5248046,363.6472427,0.04800263,45.66985558,1.451541867,0.537586185,43782,NfI
FBgn0039900,70.49693931,122.961956,0.005815439,12.5523431,1.744216944,0.802579492,43783,Syt7
FBgn0259214,1913.196613,2769.593944,0.011367524,237.8930698,1.44762641,0.533689333,43787,PMCA
FBgn0262636,85.12623704,131.7503107,0.006201567,11.31073255,1.547705094,0.630130601,43789,dati
FBgn0039907,562.5103695,1173.09267,1.93E-05,50.43268966,2.085459636,1.060365389,43791,lgs
FBgn0039908,451.5181081,676.9033354,0.003448231,48.31088725,1.499172067,0.584165978,43794,Asator
FBgn0028996,135.0106971,215.7416595,0.01496704,23.92689588,1.597959747,0.676231067,45816,onecut
FBgn0039916,24.92265735,40.98415742,0.010474537,4.378374762,1.644453753,0.717608436,43806,Ekar
FBgn0039938,102.1255483,160.462281,0.003400194,12.46833047,1.57122565,0.651890387,43844,Sox102F
FBgn0039937,3.879414123,12.6588843,0.040050537,3.362106907,3.26309177,1.706239562,43843,fd102C
FBgn0039936,1704.396876,1437.342821,0.015383553,79.67297787,-1.185797049,-0.245857112,43842,Gyf
FBgn0023213,2400.876203,1874.587055,0.01549662,157.2905732,-1.280749377,-0.35698819,43839,eIF4G1
FBgn0039932,31.76128626,11.83113361,0.012962908,5.708527522,-2.684551398,-1.424681027,43835,fuss
FBgn0039930,163.0980894,130.866843,0.048154408,13.02466505,-1.246290394,-0.317640265,43831,CG11077
FBgn0039929,649.3832194,333.1595456,4.20E-06,20.11410998,-1.949165882,-0.962856875,43830,CG11076
FBgn0024913,56.87403572,80.97419303,0.03848693,9.125256665,1.423746214,0.509692006,43826,Actbeta
FBgn0052017,61.65201403,111.5519105,0.001855113,9.440604966,1.809379827,0.855495292,317823,CG32017
FBgn0040038,0,371.39846,3.99E-08,10.78188065,Inf,Inf,3354863,klhl10
FBgn0025836,769.0868617,658.4307469,0.023835906,36.81686267,-1.16806037,-0.22411484,5740235,RhoGAP1A
FBgn0284435,33.36982552,55.26704072,0.029156949,7.681494765,1.656198073,0.727875222,3354987,tyn
FBgn0040372,759.2555212,183.4583762,0.000127459,66.18987828,-4.138571031,-2.049132719,30971,G9a
FBgn0040371,0.799249427,1017.09915,7.36E-06,71.13903675,1272.567882,10.3135269,30977,CG12470
FBgn0262811,0,0.73180628,0.024420254,0.245011581,Inf,Inf,12798293,CG43182
FBgn0004034,11.91998852,1.196342113,0.035478651,3.968692884,-9.963695496,-3.316680932,30980,y
FBgn0029522,80.83918238,34.98438506,0.000397117,6.473614533,-2.310721833,-1.208343597,30988,CG13373
FBgn0029524,3.649823621,9.733337386,0.036993135,2.277891641,2.666796644,1.415107817,30990,CG3176
FBgn0023536,135.0635592,192.3463894,0.005556242,13.57150381,1.424117582,0.510068267,30994,CG3156
FBgn0000108,566.4019505,1015.786448,0.002542328,90.53065954,1.793402101,0.842698993,31002,Appl
FBgn0016038,248.9127611,375.1315349,2.42E-05,10.84103513,1.507080365,0.591756351,31006,Vsp37A
FBgn0025640,303.5040015,248.2405497,0.005014294,12.80962739,-1.222620566,-0.289976741,31007,CG13369
FBgn0001341,316.0975594,86.91286331,5.83E-06,15.41642756,-3.636947943,-1.862728276,31010,Mybbp1A
FBgn0025638,510.9919566,420.8965255,0.002285994,17.7672077,-1.214056011,-0.279834982,31014,Roc1a
FBgn0025637,1060.955273,589.8272947,1.10E-06,23.8963763,-1.79875581,-0.846999347,31016,SkpA
FBgn0021764,428.8719022,234.7992628,0.001137889,33.38473635,-1.826547056,-0.869118921,31017,sdk
FBgn0040383,196.8651751,303.9619049,0.004578614,24.35164606,1.544010538,0.626682599,31020,CG5254
FBgn0027343,55.26039323,88.08680693,0.00436665,7.390076012,1.59403149,0.67268013,31023,fz3
FBgn0025621,410.7786611,350.8195893,0.005232179,14.02432887,-1.170911413,-0.227631931,31026,CG16989
FBgn0260855,461.5773249,552.6443813,0.010809923,25.00515453,1.197295343,0.259779073,31030,Sec22
FBgn0029535,0,40.52861439,0.000549663,6.076271648,Inf,Inf,31032,CG14635
FBgn0040892,0,9.941755686,0.000606497,1.518116796,Inf,Inf,50366,CG14634
FBgn0029539,0,347.7052869,7.91E-07,16.66916404,Inf,Inf,31036,CG11663
FBgn0040339,83.2136227,63.29152357,0.025853417,6.769773659,-1.314767255,-0.394807431,31038,MED22
FBgn0052815,57.83768364,102.821062,0.00235018,8.920212329,1.777752074,0.830054139,318224,CG32815
FBgn0040347,83.38636931,16.34302404,0.010345283,18.22418712,-5.102260702,-2.351136616,31044,mus81
FBgn0042146,0.402461559,5.350866583,0.037016675,1.853196046,13.29534824,3.732849661,59184,CG18823
FBgn0029552,0,42.29715208,9.34E-06,3.084306234,Inf,Inf,31049,CG14631
FBgn0040337,103.1127493,140.3736363,0.000596012,5.671280337,1.361360619,0.445049282,53546,CG3021
FBgn0040365,0,61.17523148,0.00032268,8.314124633,Inf,Inf,31057,CG14628
FBgn0040367,23.81280551,1.20108345,0.01960849,7.159574621,-19.82610411,-4.309329306,31069,CG11382
FBgn0025642,0.991099602,70.13556733,1.40E-08,1.685142671,70.76540764,6.144972393,31074,CG32812
FBgn0004650,1047.915411,136.2086327,5.66E-07,41.31754634,-7.693458121,-2.943632219,45973,fs(1)N
FBgn0024362,423.265703,265.5386854,0.000100063,17.3682667,-1.593988847,-0.672641535,31079,Naa30A
FBgn0024364,495.1253725,92.58760876,2.07E-05,33.66311289,-5.347641862,-2.41890285,31083,CG11417
FBgn0023169,920.2527975,1118.508528,0.008910218,52.09703431,1.215436162,0.281474121,43904,AMPKalpha
FBgn0052813,187.5918108,256.3871683,0.0379349,25.94243551,1.366729002,0.450727211,31089,CG32813
FBgn0024985,471.7246976,555.8915427,0.045035612,33.34498515,1.178423656,0.236858296,31090,Rilpl
FBgn0025394,445.2326219,283.6789645,1.49E-05,12.76211244,-1.569494667,-0.650300127,31110,inc
FBgn0283451,107.034329,71.14439532,0.019576205,11.35919386,-1.504466072,-0.589251572,44505,br
FBgn0001189,304.7528776,381.6241579,0.003457153,16.48597759,1.25224136,0.324512658,31120,hfw
FBgn0052806,0,158.2957913,1.19E-05,12.02555924,Inf,Inf,318220,CG32806
FBgn0026873,119.507638,89.72837813,0.000188569,3.671803381,-1.331882293,-0.413466588,31140,MED18
FBgn0023513,119.994272,57.66340495,0.006225205,15.13357135,-2.080943227,-1.057237606,31142,CG14803
FBgn0023514,234.6719854,121.9868628,3.04E-05,10.07082409,-1.923748017,-0.943919839,31146,CG14805
FBgn0023522,516.548638,120.4030914,2.04E-05,33.03244074,-4.290160924,-2.101031764,31158,CG11596
FBgn0264562,34.57181201,7.794590257,0.000640425,4.13074267,-4.435359765,-2.14905113,31162,Hr4
FBgn0261954,810.8484101,633.7117325,0.024569022,59.39947944,-1.279522484,-0.355605499,46006,east
FBgn0025624,86.65588159,136.5385293,0.000776029,7.977906542,1.575640646,0.655938539,31177,CG4025
FBgn0040395,338.5393596,510.0653283,8.64E-06,12.34072011,1.506664776,0.591358461,31179,Unc-76
FBgn0000382,678.9625737,568.5137965,0.042390375,42.99242808,-1.194276336,-0.256136691,45278,csw
FBgn0023507,713.599865,993.4102904,0.004063903,62.05308473,1.392111096,0.477274349,31184,D2hgdh
FBgn0004654,883.2924762,1210.696542,0.019821328,103.9464658,1.370663257,0.454874175,31185,Pgd
FBgn0023540,524.4357033,894.538798,0.002935317,76.75958406,1.705716816,0.77037815,31189,CG3630
FBgn0011576,91.52521497,233.4024352,7.07E-06,9.863277115,2.550143534,1.350578451,31192,Cyp4d2
FBgn0040900,25.16671987,42.43968896,0.047649579,6.958148195,1.686341691,0.753896889,50374,CG17777
FBgn0024984,101.6520556,0.237705829,5.07E-05,9.909127659,-427.6380432,-8.740246393,31196,CG3457
FBgn0023549,434.5112991,327.7097194,0.031286649,38.18408219,-1.325902997,-0.406975232,31198,Mct1
FBgn0000810,280.7557587,112.084697,0.000192058,20.86597932,-2.504853618,-1.324726296,47781,fs(1)K10
FBgn0023527,322.9780078,98.32082209,1.35E-05,17.44872231,-3.284940066,-1.715867048,31213,CG3071
FBgn0085362,1064.89391,0,0.026454232,364.0505522,#NAME?,#NAME?,5740271,Vml
FBgn0003079,228.8883438,144.3972202,0.017266472,25.92402213,-1.585129849,-0.664601026,31221,Raf
FBgn0040391,0.21741291,302.223547,1.65E-07,11.12507931,1390.090164,10.44096275,31219,CG2854
FBgn0040376,5.037871411,208.5481246,9.55E-07,10.07179706,41.39607934,5.37142223,31236,AANATL7
FBgn0040066,299.3602129,106.2337354,2.55E-05,16.73669087,-2.817939252,-1.494640511,53428,wds
FBgn0001404,600.1543781,759.6630633,0.009160766,42.17774044,1.265779424,0.340026022,31239,egh
FBgn0267350,765.325461,989.8520334,0.000994545,37.64040394,1.293373975,0.371139486,31247,Pi4KIIIalpha
FBgn0003068,158.8596145,242.233399,0.002832814,17.16736618,1.524826809,0.608645389,31251,per
FBgn0024993,53.88338923,31.76283408,0.030944813,7.885113817,-1.696428886,-0.762500954,31254,CG2662
FBgn0000928,20.2286843,23.69762492,0.014363818,1.018049289,1.171486221,0.228339985,31262,fs(1)Yb
FBgn0000927,552.1213055,5.930874856,0.000589846,82.97154103,-93.09272559,-6.540596533,31263,fs(1)Ya
FBgn0028369,27.83405465,91.42071248,6.64E-05,6.513362699,3.284491377,1.715669978,31292,kirre
FBgn0040356,0.147159511,104.1776979,0.000209424,13.07167724,707.92365,9.467449963,31272,CG12498
FBgn0040355,0,34.81279043,0.000150198,4.120839495,Inf,Inf,31277,CG3526
FBgn0029642,0,12.85977496,0.004429457,2.903758931,Inf,Inf,31282,CG3592
FBgn0025645,0,2.17784611,0.009591182,0.581881843,Inf,Inf,31283,CG3598
FBgn0029647,0,2.724664488,0.027362743,0.93979625,Inf,Inf,31288,CG17959
FBgn0029648,83.87949346,111.4459675,0.01572064,8.267304216,1.328643782,0.409954361,31289,CG3603
FBgn0004647,284.0309573,163.2002871,0.000357381,16.73146298,-1.740382706,-0.799404586,31293,N
FBgn0040396,181.3808216,220.9392021,0.012162645,11.16265332,1.218095718,0.284627505,31295,CG3939
FBgn0000479,430.0816499,655.5479593,0.000533766,33.61915488,1.52424071,0.608090753,31309,dnc
FBgn0029660,0,96.37724096,0.000115813,10.89160923,Inf,Inf,31314,CG10801
FBgn0029666,158.3186059,117.3172325,0.025840182,13.93090286,-1.349491481,-0.43241587,31320,CG10803
FBgn0029669,0.434825819,52.52744053,7.28E-05,5.422451188,120.8011076,6.916489872,31323,CG13021
FBgn0266429,4.621727084,9.015755652,0.021603288,1.425633322,1.950733024,0.964016345,44126,AstA-R1
FBgn0283657,634.4689459,379.8147558,0.003074686,53.31692227,-1.670469449,-0.740253597,318206,Tlk
FBgn0021738,5.457875121,13.86025307,0.008779248,2.200619204,2.53949619,1.344542309,43900,Crg-1
FBgn0029679,0,102.2380459,2.07E-06,5.768199462,Inf,Inf,31338,CG2901
FBgn0029686,47.79992584,23.22249036,0.001402897,4.402334605,-2.058346245,-1.041485686,31348,Glos
FBgn0052786,0,8.494322972,0.003843647,1.862059545,Inf,Inf,318210,Gem4b
FBgn0052783,0.362305245,30.01186913,2.95E-05,2.636078529,82.83586712,6.372183671,318207,Gem4c
FBgn0029687,1008.620628,872.6232711,0.000591765,20.67182341,-1.155848877,-0.208952783,31349,Vap33
FBgn0029694,0.652089916,19.68262045,0.003743106,4.148859042,30.18390557,4.915707587,31356,CG15375
FBgn0026084,1168.082991,735.0679613,0.000696823,67.86396229,-1.589081626,-0.668193233,31359,cib
FBgn0026083,1489.554848,566.7932097,4.86E-05,89.48936898,-2.628039332,-1.393986868,31363,tyf
FBgn0066114,109.1253244,64.90637172,0.005078357,10.27727444,-1.681272909,-0.749553926,251900,GlcAT-I
FBgn0262980,0,10.51228102,3.30E-05,0.952681266,Inf,Inf,12798106,CG43288
FBgn0262608,2069.639867,67.38300847,4.24E-07,86.41537476,-30.71456609,-4.940851097,12798107,CG43134
FBgn0029701,0,83.62513345,6.81E-06,5.776191611,Inf,Inf,31370,CG12691
FBgn0029702,0,685.5319121,8.62E-06,49.30014547,Inf,Inf,31371,CG15572
FBgn0266570,789.6647402,159.1895434,5.74E-05,62.94065609,-4.960531472,-2.310494699,31374,NO66
FBgn0262738,727.6621237,1050.25024,0.004106074,71.6940484,1.443321296,0.529392492,31376,norpA
FBgn0029706,306.4672304,380.2348543,2.82E-05,6.50661766,1.240703137,0.311157964,31377,CG3626
FBgn0029707,0,1.690719387,0.008233849,0.436500465,Inf,Inf,31378,CG12688
FBgn0000179,28.01987681,42.46338741,0.000160123,1.72938905,1.515473737,0.599768851,31379,bi
FBgn0029708,119.3073733,229.790192,0.001061384,18.75344737,1.926035129,0.945634017,31380,CG3556
FBgn0029710,13.80995548,57.43491375,6.30E-05,4.427714005,4.158949958,2.056219326,31383,CG3568
FBgn0029712,16.54641582,25.93320712,0.002145965,1.827914312,1.567300581,0.64828189,31385,CG15912
FBgn0029714,118.5782433,42.34987,0.00012711,8.758442958,-2.799967114,-1.485409883,31387,CG3527
FBgn0025739,40.3407185,13.42437858,0.021346247,8.706495704,-3.005034331,-1.587381473,31394,pon
FBgn0029718,215.0645102,165.3084691,0.000913679,8.207613424,-1.300989063,-0.379608833,31398,mRpL30
FBgn0022942,357.098916,191.6373063,0.000273069,21.8137358,-1.863410225,-0.897945315,44409,Cbp80
FBgn0029722,1.973130503,674.4190715,8.34E-07,32.52813037,341.8015537,8.417015145,31407,CG7024
FBgn0029727,0.662149145,16.14436577,1.17E-06,0.793232621,24.38176638,4.607730743,31413,CG6978
FBgn0029729,0.147159511,57.66201207,6.05E-07,2.636062626,391.8334045,8.614096585,31415,CG12682
FBgn0029730,0,299.062268,1.83E-05,24.48040049,Inf,Inf,31416,boil
FBgn0029733,353.0654212,0.754120349,0.001785152,66.15090914,-468.1817985,-8.870925038,31419,CG6927
FBgn0029737,342.066642,465.0851668,0.000408866,17.46073501,1.359633211,0.443217507,31423,CG6903
FBgn0004368,436.9795468,353.5666332,0.007992128,21.39277775,-1.235918511,-0.305583623,31425,Ptp4E
FBgn0029740,0,66.81429847,0.00016277,8.02352603,Inf,Inf,31427,CG12680
FBgn0003028,714.8788755,59.34646888,8.02E-08,21.39528902,-12.04585359,-3.590464724,31429,ovo
FBgn0029745,0.144892335,143.4382867,2.00E-05,11.91425987,989.9646259,9.951233165,31433,Rpn13R
FBgn0003449,263.4320231,179.6993615,0.000487027,12.27482822,-1.465959706,-0.55184545,31442,snf
FBgn0029755,205.2975662,42.42768804,1.48E-06,8.680337023,-4.838763922,-2.274638553,31447,Sas10
FBgn0284442,307.6006453,24.46255679,0.000952756,47.0793347,-12.57434568,-3.652411425,31449,Mcm3
FBgn0029761,162.8796757,286.7777944,0.00214992,24.13585164,1.760672675,0.816126724,31456,SK
FBgn0029765,43.95564629,67.42101171,0.017441448,7.217586449,1.533841893,0.617149779,31460,CG16756
FBgn0029766,1615.671498,785.1275363,0.029215815,291.5102904,-2.057845921,-1.041134966,31461,CG15784
FBgn0029768,170.3285142,58.67162376,0.006989684,27.80226208,-2.903081648,-1.537585148,31463,SPR
FBgn0029771,75.5899435,107.1817724,0.021882941,10.2834404,1.41793693,0.503793363,31466,CG12730
FBgn0026702,147.6310365,40.00906473,3.32E-05,9.764729303,-3.689939703,-1.883597242,31475,Pop1
FBgn0028474,319.5195353,205.0036127,0.004475737,25.9144194,-1.558604412,-0.640254806,31481,CG4119
FBgn0029785,6140.845491,3075.795398,4.18E-05,289.4643741,-1.996506496,-0.997477766,31483,RpL35
FBgn0000394,214.3905041,258.2236666,0.009654114,11.72882698,1.204454776,0.268380226,44510,cv
FBgn0029791,51.31855228,89.11539274,0.000214576,4.770129586,1.736514161,0.796194175,31490,AdamTS-B
FBgn0029799,23.61429749,62.57539849,4.04E-05,3.658094347,2.649894561,1.405934956,31498,CG15772
FBgn0029801,602.1227105,462.3147044,0.013344937,40.31987643,-1.302408738,-0.381182283,31500,CG15771
FBgn0029810,192.42774,613.7057203,2.48E-05,36.33263135,3.189278845,1.673230241,31509,CG12239
FBgn0029814,183.3916007,322.240442,0.003452292,29.76919241,1.757116688,0.813210002,31513,CG15765
FBgn0029816,0.147159511,161.8164278,9.79E-08,5.455341238,1099.598844,10.10276158,31515,CG12729
FBgn0262610,0,36.77955232,0.001273241,6.46538409,Inf,Inf,12798119,CG43136
FBgn0029817,0,287.7004378,1.85E-05,23.59765838,Inf,Inf,31516,CG15764
FBgn0029820,439.1992175,1057.093461,7.90E-06,43.77749825,2.406865537,1.267155546,31520,CG16721
FBgn0029821,700.6074629,260.958699,0.004992194,101.8115884,-2.684744619,-1.424784861,31522,CG4020
FBgn0029822,187.8246825,84.52421804,0.00409,22.93937418,-2.222140433,-1.151949994,31523,CG12236
FBgn0029824,159.7168784,116.5496662,0.019367547,13.62597978,-1.370376112,-0.454571908,31525,CG3726
FBgn0029825,32.38779551,46.04683291,0.000309673,1.842465184,1.421734088,0.507651658,31526,CG12728
FBgn0052755,1.351137671,30.24336792,6.54E-05,2.951258758,22.38363163,4.48437222,318192,CG32755
FBgn0029828,255.0365056,479.6298575,0.026108952,76.5164342,1.880632172,0.911217704,31529,CG6067
FBgn0029833,228.1247108,124.8453836,0.003395019,22.06701563,-1.827257879,-0.869680254,31536,MCTS1
FBgn0029834,82.21528707,126.830671,0.040698359,17.16412598,1.542665307,0.625425092,31537,CG5937
FBgn0029836,7.787081579,17.72407723,0.040061865,3.805689835,2.276087268,1.186555873,31539,CG5928
FBgn0029849,251.6642081,314.38657,0.008867073,16.46401969,1.249230363,0.32103954,31553,Efr
FBgn0029851,29.19526306,52.79597578,0.000638828,3.639022634,1.808374724,0.854693658,31556,CG14445
FBgn0015818,158.2986069,76.42979417,0.001503343,14.86308644,-2.07116359,-1.050441509,31558,Spx
FBgn0029853,54.83546632,120.5497988,5.46E-05,6.504289302,2.198391057,1.13644804,31560,CG3781
FBgn0028982,793.5347877,604.6629631,0.001178624,32.7105678,-1.312358845,-0.392162257,44000,Spt6
FBgn0029857,138.9235841,97.91095098,0.000652495,6.348906769,-1.418876875,-0.504749403,31566,wuho
FBgn0029858,75.42227495,49.89106472,0.004285552,5.725197301,-1.511739134,-0.596209209,31568,mldr
FBgn0029864,48.73288655,77.31570704,0.026248347,9.751455106,1.586520161,0.665865855,31574,CG15894
FBgn0029867,309.6106154,190.6398352,0.001772559,22.30716248,-1.624060444,-0.699605328,31577,CG3847
FBgn0029870,1622.876436,1976.307606,0.000120318,40.21326368,1.217780702,0.284254357,31581,Marf
FBgn0029873,224.8803706,100.8379628,0.001439353,22.32966293,-2.230116163,-1.15711886,31585,CG3918
FBgn0000524,199.7744705,63.36209105,0.000536854,20.36219601,-3.152902108,-1.656680378,31589,dx
FBgn0085446,1917.268434,3506.025856,9.91E-05,174.6502954,1.828656746,0.870784295,31591,CG34417
FBgn0029877,3.865118168,309.1136851,6.96E-07,14.3220151,79.9752224,6.321481194,31592,CG17717
FBgn0029878,391.008648,265.8149296,0.002102634,24.28053549,-1.470980763,-0.55677838,31593,Pat1
FBgn0029879,451.2125327,5.389637321,2.72E-05,39.08776985,-83.71853351,-6.387475135,31594,APC7
FBgn0029881,386.0071532,700.6546777,3.33E-05,28.56272192,1.815133921,0.860075995,31596,pigs
FBgn0029880,0.292051846,8.733144595,0.00834368,2.185723801,29.90272005,4.902204818,31595,CG14443
FBgn0028360,474.4307684,751.0847777,0.000379164,38.72639705,1.583128304,0.662778183,31598,Cdc7
FBgn0025815,393.471222,61.02609089,0.00066112,51.59052346,-6.447590142,-2.688760038,31603,Mcm6
FBgn0029891,1309.559878,1912.714662,6.49E-05,61.53545803,1.46057824,0.546539643,31607,Pink1
FBgn0029895,180.0684135,316.4940165,4.56E-05,13.08169389,1.75763206,0.813633091,31611,CG14441
FBgn0029898,287.2549048,519.5714739,0.000226117,29.59809579,1.808747093,0.854990698,31614,CG14439
FBgn0029903,500.9673851,282.9810436,0.000741751,34.56764501,-1.770321357,-0.824011269,31620,pod1
FBgn0029906,98.05115893,63.89356962,0.004362893,7.688370039,-1.534601361,-0.61786394,31623,xit
FBgn0029907,2.625220418,7.063900038,0.040378533,1.703764681,2.690783596,1.428026368,31624,Atx-1
FBgn0263968,400.5714977,514.4589739,0.003305729,24.20075525,1.284312481,0.360996261,31625,nonC
FBgn0029912,167.5402509,252.3978013,0.001185904,14.71384404,1.50649053,0.591191604,31629,CG4557
FBgn0029914,123.6456059,66.70364302,0.000714253,8.965724193,-1.853655967,-0.890373509,31631,CG4558
FBgn0263993,444.2511249,308.1201201,0.004209924,30.41290361,-1.441811475,-0.527882537,3771905,CG43736
FBgn0029924,215.0811829,5.853333914,0.00051199,30.95742962,-36.74507316,-5.199478919,31641,CG4586
FBgn0027108,732.6025289,540.7502426,0.000106071,21.34553584,-1.35478909,-0.438068274,31646,Inx2
FBgn0029929,171.6720595,57.45108509,3.60E-05,10.50961502,-2.98814303,-1.579249205,31649,CG4593
FBgn0029932,280.3482412,529.1810627,0.000425182,35.57378504,1.887584743,0.916541416,31653,CG4607
FBgn0029937,102.3145766,78.62620018,0.013372716,6.834956894,-1.301278408,-0.379929659,31658,CG8300
FBgn0029940,0,412.8247331,3.71E-06,25.71201814,Inf,Inf,31661,CG1958
FBgn0029942,167.6372124,218.1261939,0.003975851,11.14587577,1.301180035,0.379820592,31663,CG2059
